input_bleu,output_bleu
0.0322435551085,0.0574616639124
0.0242622005963,0
0.0758245449491,0.135086256574
0.00486858266765,0.0753583812877
0.0343208753953,0
0.0477427935868,0
0.0545154011733,0
0.0271532602912,0
0.0272355485285,0
0.0614235084762,0.141139919308
0.0229650877279,0
0.0551778488982,0
0.0212541572645,0
0.017341667341,0
0.0732172428141,0.160365909699
0.0356693383896,0.0629317392446
0.00960395595455,0
0.0300747182922,0.141139919308
0.0306602952833,0.178275310428
0.0300713982068,0
8.0422187958e-05,0
0.00707701682536,0.139507969679
0.0354717383856,0.149911069467
0.0492981257138,0.103208937494
0.0573680508314,0
0.063355048753,0
0.0516934252881,0.103903021742
0.0407217202811,0.0883937432683
0.0402405613299,0
0.0196753169144,0.204689180375
0.0351585463815,0.160365909699
2.85899434063e-05,0
0.0255900657624,0.0494095924432
0.0490608162929,0
0.0823728789562,0
0.0556330738952,0
0.109605274696,0
1.12873650667e-06,0.0883937432683
0.0401176977816,0.101131171356
0.0220665798372,0.103208937494
0.0461238082908,0
0.0428062297649,0.114063516204
0.0799460749947,0
0.0284684379753,0.0955204080682
0.0459877372722,0
1.5107800692e-05,0
0.0275358063655,0.0567197077636
0.0647182424509,0.14983220974
0.0393436258386,0.0905297029875
0.035334825464,0
0.0201562225352,0
0.0605531764073,0.0847542639951
0.0330643885524,0.0959692838326
0.0539472118877,0.0724636507516
0.0176203006141,0
0.041806479461,0
0.0805474499959,0.0883937432683
0.0408051075447,0.0908362786821
0.0446217523759,0.154333358893
0.0457683659747,0
0.0696454179973,0.0955204080682
0.04099941199,0.105710708572
0.040043149718,0
0.0519693651338,0.0935149886578
0.0105068743028,0.0851301236088
0.00671478444968,0.0809778506427
0.102461168847,0
0.052077524562,0
0.0528069170208,0
0.186117975378,0
0.0768834020954,0.0408898695165
0.0523925831383,0
0.0429472467607,0
0.0377031426793,0.103903021742
0.0726181330255,0
0.00562923058326,0.113907780255
0.0267105425273,0.141139919308
0.00310858966193,0.0315779199245
3.54013474082e-07,0.166216922097
0.000330590786576,0
0.000608306164596,0
0.0543058711267,0
0.0215185945657,0
0.11255192894,0.111478922723
0.0239127615063,0
0.065684144446,0
0.0300408059441,0.0851301236088
0.0515321966329,0.0537733638508
0.20556680845,0.211053406319
0.127343532972,0.0108500440342
0.0192713545284,0
0.0956040878752,0
0.0374063834203,0.126059680922
0.013435306594,0.10043553373
0.0354194895828,0
0.0719816958531,0
0.0675190958587,0
0.0453952563699,0.10043553373
0.00567196384806,0.0680939843204
0.0672029218271,0.113907780255
0.0796454193865,0
0.000808459948492,0
