input_bleu,output_bleu
0.0076910460174,0.103903021742
0.00159821867918,0.103903021742
0.0245996696997,0.0883937432683
0.0492159163057,0.00592931379077
0.00255663136854,0.0777123268137
0.0016781359739,0.046680490231
0.0978237574896,0.0464622717359
0.00110750663287,0.15447878876
0.00321778871061,0.0271427607589
0.0132277096237,0.0914782711225
0.000114450966432,0.000237962606745
0.0896167232024,0.0460981535624
0.0398567792498,0.0611446165459
0.000151205164857,0.156196996846
0.0431790002361,0.0250737635683
0.0340061629023,0.0277145008982
0.00421277565087,0.0438120322281
0.00278608309276,0.126059680922
0.00877673505291,0.126059680922
0.00514737594788,0.0673239515938
0.0122375472679,0.000146234780945
0.107618663421,0.00255517759475
1.42724282554e-05,0.0799460749947
0.0401150178301,0.00918771326712
0.0118349411187,0.279826323758
0.00731534227735,0.0333040165444
0.0168703077435,0.0822596469997
0.00436282197204,0.0730526724329
0.0431790002361,0.103903021742
0.0558850683528,0.160365909699
0.00834556996256,0.0537733638508
0.0287855954305,0.000225571599345
0.0883937432683,0.126297548969
0.0221227973456,0.0758358162494
0.0972668410053,0.0209064306309
0.223523390992,0.0749442704004
0.0230967205747,0.0769237502605
0.0108524119827,0.11021777042
0.0409675569487,0.0602815170118
6.60944197645e-05,0.0815361629529
0.0529190739364,0.103903021742
0.0370909124381,0.0157107078984
0.0155762039415,0.113907780255
0.0528688688384,0.0191529766042
0.0104041535112,0.0257890779291
0.0218249075359,0.156196996846
0.0114122625482,0.0516604545413
0.00958864676117,0.049707454728
0.00533973215245,0.0111285743491
0.0335154227948,0.0170836476798
0.0758358162494,0.113411742407
0.0431790002361,0.0247670976898
0.0162448340918,0.14152241859
0.0315914574023,0.114987595564
0.103903021742,0.049707454728
0.0175549450877,0.0278674165235
0.0602475729238,0.183005474237
0.114987595564,0.185750579991
0.00694964459117,0.0978237574896
0.00728537140673,0.0355185132849
0.0536722229202,0.0272476627567
0.0069811524099,0.0230290267517
0.00712347699071,0.136744066782
0.0176859829655,0.00114358622766
0.20556680845,0.0887244425356
0.0316259396702,0.0358172291064
0.00647376245588,0.113907780255
0.0241532305691,0.100150451109
0.00818509338878,0.0449157556866
0.00181425916234,0.0972668410053
1.93284807717e-05,0.185750579991
6.81191060418e-05,0.0564390840716
5.70832501874e-05,0.0610855726856
5.70832501874e-05,0.141139919308
0.0123998408528,0.00911130605755
0.0286660002558,0.114987595564
0.0295018019407,0.220895911342
0.0291667945782,0.141139919308
0.0229695434006,0.0610855726856
0.0303971568302,0.0464613188102
0.00508681393438,0.0422335109752
0.126059680922,0.0788275022171
0.14983220974,0.0914782711225
0.0610855726856,0.0575831368063
0.0155739446746,0.0181233226766
0.273012086271,0.0514189560784
0.00335317263749,0.000890625849614
0.20556680845,0.0370909124381
0.0155012177755,0.126059680922
0.018672370004,0.0415455873291
0.0499175486957,0.0463747649717
0.0506358250428,0.0279910331844
0.0978840017329,0.126059680922
0.0191975640479,0.0610855726856
0.000539134608581,0.164368558111
2.71031634247e-05,0.0753583812877
0.0506619680993,0.00441129871114
0.0344022417686,0.451801001805
0.0512520415794,0.0156018658051
0.0058803694145,0.00909485606648
0.0205092987989,0.0835227127474
0.444892318757,0.759835685652
0.0302506014299,0.0949709441793
0.0361780484931,0.0403411017012
0.0513236295037,0.0642945144123
0.00738505308353,0.0449157556866
0.0317262974611,0.10420976974
0.0463747649717,0.0809795115055
0.0269435124082,0.000382307704857
0.0403411017012,0.00658088436595
0.0279910331844,0.0190303592531
0.0286006383525,0.0935149886578
0.00430318423254,0.000211522300726
0.0122432111516,0.0537733638508
0.160365909699,0.126059680922
0.126059680922,0.0281925637138
0.0220990532554,0.056066684112
0.0222074346508,0.0867180371562
0.0567197077636,0.0438120322281
0.0753583812877,0.0769237502605
0.0534141362382,0.0463988553399
0.0249714847631,0.0485897193164
0.0803931347779,0.139771213946
0.00133179627874,0.0960009673356
0.0162957818233,0.111920038858
0.0235524509868,0.0643993142946
0.00220274695117,0.00342473787006
0.051922474642,0.149911069467
0.0247670976898,0.185750579991
0.0241532305691,0.0753790070691
