input_bleu,output_bleu
0.05292573388988809,0.10571070857151538
0.024030517553644794,0.15827883685397307
0.08216107324922536,0.13576587000692583
0.01534620502458166,0.12605968092174913
0.017840798465383608,0.08723697147876526
0.000540344350912954,0.05822753005110548
0.03739487481585089,0.13218059591958078
0.02800874228920384,0.12605968092174913
0.02978116934066751,0.12507277759788113
0.0044618454359491916,0.16036590969929357
0.0035137398405588995,0.09049614828481034
0.11406351620367239,0.1561969968460128
0.02277685605117074,0.04994299940831281
0.03266387074270991,0.16036590969929357
0.0612957497932821,0.10390302174233558
0.00884602094372283,0.10571070857151538
0.004802732666869698,0.06732395159376953
0.12571192676522522,0.1751643270174889
0.04393203045003635,0.10113117135596685
0.1431712315455507,0.14694106251955755
0.04154158476653687,0.11608730201515954
0.04668049023095243,0.16036590969929357
0.04076787013844442,0.18575057999133598
0.05695928476566282,0.10390302174233558
0.013638988136037047,0.09552040806823767
0.024268523728281935,0.11390778025531027
0.022656702998386083,0.13950796967929135
0.022884182987364724,0.12605968092174913
0.01514673015866813,0.0761261027161487
0.03256479204499644,0.3679832735299481
0.05011724662824516,0.06833381956448398
0.01655602748525008,0.11390778025531027
0.15976193520644114,0.16102307266026747
0.05802435550866946,0.10207878682119532
0.02701530672399217,0.10390302174233558
0.08557366716621025,0.09049614828481034
0.021294165096038584,0.0909326471926252
0.031128435616522572,0.18575057999133598
0.023733174614193338,0.22352339099197038
0.11390778025531027,0.13950796967929135
0.006218061111803573,0.20556680845025987
0.06046781330399785,0.2730120862709067
0.05708722046412997,0.10571070857151538
0.02072282256565842,0.14113991930789777
0.03366746772055075,0.1262975489687145
0.03108593459075099,0.1262975489687145
0.031013365880049614,0.1235622127262679
0.023538433708390538,0.13950796967929135
0.0004136405584669366,0.1561969968460128
0.014358423104671725,0.11498759556447223
0.0041157036268486625,0.16036590969929357
0.12605968092174913,0.1658165975077607
0.02408359306003027,0.0812630644213965
0.06108557268562174,0.10571070857151538
0.14991106946711685,0.14113991930789777
0.031489752652479004,0.10489671869455933
0.023708369657139516,0.05512018958855252
0.01641617817280789,0.12197601375336838
0.031363747473611966,0.12605968092174913
0.04180647946097227,0.11390778025531027
0.0032372725881045315,0.14991106946711685
0.0033282882733223613,0.2798263237576258
0.003120900961812295,0.04994299940831281
0.0001354361367773379,0.20252884954471367
0.1561969968460128,0.24446151121745052
0.0006059595030414029,0.11492332782473745
0.07223943354597204,0.09782375748961449
0.04154834916459389,0.13950796967929135
0.03989370702764613,0.09782375748961449
0.11390778025531027,0.2730120862709067
0.03134680445002162,0.10320893749383378
0.08039313477786734,0.10294235160901445
0.0612957497932821,0.14113991930789777
0.051778130347887995,0.14983220973977976
0.09552040806823767,0.10390302174233558
0.016149707690855265,0.12605968092174913
0.04424335522018044,0.1485237584394808
3.894295140011798e-05,0.06732395159376953
0.07264339766175722,0.14390022429682173
0.06569518862868472,0.12026590852507517
0.14113991930789777,0.16036590969929357
0.02140311488246744,0.13950796967929135
0.015289912229136103,0.14983220973977976
0.04503778123700043,0.10390302174233558
0.0145148968788337,0.14113991930789777
0.07223943354597204,0.10510262682013449
0.006958798984595931,0.1415224185897875
0.03604558701690077,0.11390778025531027
0.018440090366831044,0.1135935489027116
0.03362534793728071,0.11498759556447223
0.018761288441487035,0.12605968092174913
0.04327969719414172,0.15587146574232644
0.1415224185897875,0.15827883685397307
0.021518594565679842,0.12605968092174913
0.11942846668653023,0.13977121394614234
0.03250804687495712,0.2730120862709067
0.017433355587455564,0.1830054742374001
0.037776418604808376,0.09782375748961449
0.036923540527588304,0.10489671869455933
0.029744159351861147,0.08839374326825923
0.07645949399477267,0.11390778025531027
0.006119060214968243,0.1561969968460128
0.06878769894132081,0.2798263237576258
0.002118577631424456,0.1482734016730676
0.07692375026049747,0.13950796967929135
0.02782044224566243,0.08993236413460198
0.034487891886160985,0.1235622127262679
0.01618156097227942,0.09351498865776116
0.0812630644213965,0.1751643270174889
0.22089591134157885,0.3123939936920256
0.029185692657009342,0.1697232447536737
0.016404807654250994,0.12605968092174913
0.01717584182945405,0.07882750221706718
0.027517559497518936,0.15019394384099988
0.026616943216212264,0.10390302174233558
0.12605968092174913,0.14113991930789777
0.026594139297659896,0.10390302174233558
0.02223302637951947,0.1350862565735141
0.04990971031634377,0.14283632578659286
0.01643913787579615,0.11390778025531027
0.051660454541342535,0.17827531042796255
0.022687233192133865,0.11390778025531027
0.00019642603393489857,0.14113991930789777
0.04185635735742377,0.16784459625186196
0.10335004586873167,0.12507277759788113
0.016709111456324106,0.12605968092174913
0.017204391776529236,0.1395873430390535
0.0059629331971006744,0.1658165975077607
0.028205446531150064,0.13391424795650433
0.12498879161997976,0.1076434543269636
0.01654192391412055,0.10390302174233558
0.019205299089274066,0.09552040806823767
0.06429451441231726,0.08017158404431235
0.033298658530532474,0.06443935473636558
0.016350322613804653,0.10511846841633776
0.023732131721961883,0.3655552228545123
0.06108557268562174,0.18575057999133598
0.03511091977922844,0.18575057999133598
0.035817229106400346,0.10571070857151538
0.03519686085743607,0.09552040806823767
0.026067261737789418,0.17747405280050263
0.07812518573867773,0.11567041937737582
0.14991106946711685,0.16036590969929357
0.03351542279475122,0.08839374326825923
0.00884602094372283,0.12605968092174913
6.308674801635537e-05,0.1130160124344939
0.03493216971413917,0.13564514503163538
0.020332040733378413,0.2460137257692754
0.09782375748961449,0.24736929544091937
0.011663410758556512,0.2179289600664314
0.006218061111803573,0.1339801428338312
0.023187186073627623,0.12605968092174913
0.05673949422712826,0.12100518276540287
0.025566187711825155,0.10390302174233558
0.04101324641246726,0.14983220973977976
0.02289257215484607,0.09552040806823767
0.030421991288759425,0.10390302174233558
0.0012864522876990382,0.22089591134157885
0.08961856124931383,0.16036590969929357
0.02227784467295592,0.2798263237576258
0.018896747515035107,0.13078474031415352
0.013478904095725724,0.05512018958855252
0.04965433893917862,0.12605968092174913
0.08216107324922536,0.13218059591958078
0.04839859043587725,0.12100518276540287
0.02953224868131578,0.13950796967929135
0.04127480238279546,0.1561969968460128
0.038658800638540984,0.16036590969929357
0.00248442749340941,0.14113991930789777
0.04965977366141172,0.09600096733558856
0.07223943354597204,0.16036590969929357
0.03172629746109536,0.1135935489027116
0.026101837517521462,0.10063351655856652
0.16188613565728213,0.24446151121745052
0.19960198807747329,0.16036590969929357
0.05011724662824516,0.1561969968460128
0.03901663112717908,0.10390302174233558
0.022176330791255347,0.1004883949864497
0.02989501072722226,0.22352339099197038
0.021841009337751086,0.11341174240707227
0.03127357920594381,0.17747405280050263
0.030901532587310255,0.1561969968460128
0.03333168744598931,0.1751643270174889
0.16102307266026747,0.1830054742374001
0.0724407887145011,0.07562380261607854
0.07398219209094777,0.1658165975077607
0.00011405161027331881,0.13218059591958078
0.0039740294243339755,0.13950796967929135
0.049620126286890553,0.1339801428338312
0.12021577610863723,0.16036590969929357
0.032521402298035726,0.10518320506876351
0.061746576272781344,0.11021777041988566
0.013149007589164803,0.13545994273378142
0.00018454252532907852,0.11390778025531027
0.05911245883122324,0.13575914775035752
0.050847167445562655,0.15447878876032708
0.04713812444289911,0.161089927696874
0.02258910582769448,0.10489671869455933
0.012585083135676288,0.1235622127262679
0.07575149194183216,0.0909326471926252
0.06471824245088333,0.12605968092174913
0.022656702998386083,0.18575057999133598
0.008035332500155002,0.10063351655856652
0.03133013086297955,0.10761866342063775
0.004872754648094927,0.1382169312958873
0.023821448929608777,0.09338730852015528
0.0017398943914653565,0.09600096733558856
0.0004554842317560495,0.10043553373039076
0.09083627868206415,0.11059379640711253
0.19070828081828378,0.18575057999133598
0.09782375748961449,0.18575057999133598
0.006485266125713183,0.16036590969929357
0.03384583509283111,0.17747405280050263
0.007481243374006912,0.06878769894132081
0.022656702998386083,0.08839374326825923
0.04744188024111084,0.14983220973977976
0.004728324890816963,0.06909866532427987
0.0351399943406114,0.09600096733558856
0.0003507990031265233,0.15925177647011354
0.029042744396966903,0.12605968092174913
0.13545994273378142,0.16036590969929357
0.053414136238197775,0.10390302174233558
0.15851165692617156,0.1395873430390535
0.07884372644105367,0.12605968092174913
0.057093595651434265,0.09782375748961449
0.08009131863838995,0.08583768591139128
2.5868241779386602e-05,0.2730120862709067
0.07020674481218202,0.13950796967929135
0.17395797375642233,0.12605968092174913
0.009663278545403048,0.11115018927487523
0.013028810369195423,0.1129401225365871
0.04349942232407462,0.0812630644213965
7.95498210210797e-05,0.12551072480361714
0.031091006235412864,0.11390778025531027
0.044616925848306115,0.10390302174233558
0.03930769646699871,0.16036590969929357
0.01589020724534757,0.12026590852507517
0.046398855339878003,0.08017158404431235
0.03822202697570735,0.10571070857151538
0.07030983742621925,0.12273680279953825
0.027068614733597493,0.14283632578659286
0.026067261737789418,0.10043553373039076
0.0016688883567768894,0.16036590969929357
0.0020910055255227685,0.14983220973977976
0.2626909894424158,0.2730120862709067
0.013799858417202406,0.2798263237576258
0.09507244120026236,0.08222966016687185
0.09241605197022108,0.14323145079400493
0.02958403749882612,0.09552040806823767
0.021891971610334866,0.08839374326825923
8.754155078911135e-05,0.08222966016687185
0.14991106946711685,0.12605968092174913
0.02140311488246744,0.14113991930789777
0.0684970935331477,0.16036590969929357
0.03816712639899379,0.1262975489687145
0.12399317888825621,0.10390302174233558
0.030961131769336764,0.1561969968460128
0.012358501773930398,0.11498759556447223
0.07994607499472017,0.18575057999133598
0.09559539481714499,0.16036590969929357
0.1593301391270729,0.1971902775417715
0.010392142569332444,0.22089591134157885
0.018158479568271386,0.1382169312958873
0.06394766688900896,0.14283632578659286
0.016908875817987397,0.10063351655856652
0.0014560756923644007,0.2179289600664314
0.03493216971413917,0.2730120862709067
0.03419816740540655,0.24446151121745052
0.08839374326825923,0.2179289600664314
0.12605968092174913,0.2730120862709067
