input_bleu,output_bleu
0.0222025736117,0.113907780255
0.0322783642153,0.124893096052
0.0680939843204,0.100633516559
0.0165629008657,0.0955204080682
0.00315843960367,0.126059680922
0.0674514800334,0.16102307266
0.190708280818,0.141139919308
0.0157304863997,0.114987595564
0.0706324493253,0.149911069467
0.0634149995938,0.160365909699
0.0629317392446,0.103903021742
0.123562212726,0.173591005584
0.0140761247917,0.160365909699
0.0214315048041,0.185750579991
0.0398567792498,0.126059680922
0.00511883689485,0.126059680922
0.0139276839642,0.0788275022171
0.0241952212373,0.10043553373
0.0194304643101,0.133980142834
0.0355185132849,0.126297548969
0.0683338195645,0.0904961482848
0.033331687446,0.10510262682
0.246239530253,0.277761903401
0.114987595564,0.141139919308
0.000999058321847,0.139507969679
0.0255817434196,0.185750579991
0.149911069467,0.262690989442
0.174065104854,0.217928960066
0.00748124337401,0.160365909699
6.94180201748e-05,0.451801001805
0.0368653182565,0.0949709441793
3.42436180801e-05,0.16102307266
0.149911069467,0.246085246567
0.0369362724254,0.122672237916
0.000815326508088,0.185750579991
0.0137492077278,0.141139919308
0.0256509416355,0.121005182765
0.0135996253975,0.150193943841
0.025305580246,0.166208300065
0.0955204080682,0.113411742407
0.0196596735595,0.141139919308
0.0243221944072,0.114219465076
0.0207287885437,0.141139919308
0.0191138649224,0.273012086271
0.0390166311272,0.166208300065
0.0263085880072,0.113907780255
0.11434175043,0.176327784235
0.000695416350665,0.16102307266
0.0905297029875,0.158278836854
0.00135870334583,0.168299467119
0.0317044375228,0.15447878876
0.0279910331844,0.273012086271
0.143228415528,0.0378703747828
0.0355185132849,0.11021777042
0.0336674677206,0.160365909699
0.0197933845261,0.139587343039
0.0529190739364,0.223368351814
0.0658665696764,0.279826323758
0.0123222740751,0.103903021742
0.126059680922,0.113907780255
0.0643993142946,0.156196996846
0.060467813304,0.141139919308
0.0478968583749,0.185750579991
0.126059680922,0.0378703747828
0.0318721260548,0.294173326172
0.055386962326,0.15447878876
0.034194280335,0.141139919308
0.0909326471926,0.16102307266
0.0799460749947,0.11021777042
7.50232096034e-05,0.114987595564
0.025568174513,0.111478922723
0.0181007175902,0.11021777042
0.033331687446,0.160365909699
0.0508471674456,0.141139919308
0.025181129245,0.119093451074
0.00567888807951,0.160365909699
0.00128498228844,0.11021777042
0.00286084778974,0.0624376924338
0.0377764186048,0.113907780255
0.048184979697,0.113907780255
0.00100144542999,0.166208300065
0.0955204080682,0.185750579991
0.0935149886578,0.135086256574
0.139507969679,0.0899323641346
0.0818995722375,0.0624376924338
0.0515841267919,0.114987595564
0.000222142203766,0.103742827174
0.0900842131893,0.183005474237
0.0648433237324,0.160365909699
0.0260672617378,0.0955204080682
0.0301546196508,0.185750579991
0.0159810896434,0.0438120322281
0.113907780255,0.114987595564
0.0169024425285,0.105710708572
0.0142294630093,0.103903021742
0.0896167232024,0.185750579991
0.042594103693,0.102942351609
0.139771213946,0.0801715840443
0.0301185795599,0.114987595564
0.0353167822153,0.14152241859
0.0219290866655,0.139507969679
0.0822596469997,0.139507969679
0.0460160585768,0.141139919308
0.056066684112,0.120265908525
0.0712695567709,0.126059680922
0.059237077986,0.13575914775
0.143900224297,0.290715368484
0.0317241441932,0.220895911342
0.0417587256542,0.10822031884
0.0549575736475,0.126059680922
0.0228509942513,0.126059680922
0.00166536155175,0.113411742407
0.0769237502605,0.156196996846
0.0526185554165,0.141139919308
0.0660184752206,0.160365909699
0.0787145593092,0.273012086271
0.104009275741,0.126059680922
0.103350045869,0.359304111963
0.0245262530052,0.141139919308
0.0241532305691,0.113907780255
0.0229991437001,0.126297548969
0.0355513594599,0.178201323168
0.000223296439526,0.177474052801
0.038477671397,0.160365909699
0.0196596735595,0.0853341865785
0.000840517949798,0.121976013753
0.014076664342,0.160365909699
0.113907780255,0.160365909699
0.0169644752974,0.133980142834
0.0195000681094,0.0955204080682
0.000466353724005,0.0788275022171
0.0242685237283,0.158278836854
0.0328747365448,0.0955204080682
0.220895911342,0.178275310428
0.0225221172228,0.139507969679
0.0451450514544,0.0904961482848
0.0188910926064,0.177474052801
0.134399446096,0.168299467119
0.0192220587852,0.126059680922
0.000279950574571,0.145054743415
0.0220280788644,0.125711926765
0.0978840017329,0.0812630644214
0.164519293999,0.177474052801
0.0226934206092,0.123562212726
0.125072777598,0.220895911342
0.0317241441932,0.103903021742
0.0356626425903,0.139507969679
0.177783511783,0.13218059592
0.113016012434,0.273012086271
0.0283542873738,0.0801715840443
0.0392870787329,0.113907780255
0.0537733638508,0.102942351609
0.072239433546,0.14152241859
0.0114222419997,0.105710708572
0.141139919308,0.160365909699
0.000196411080296,0.0788275022171
0.0467467305086,0.141139919308
0.0856127425234,0.103903021742
0.0220925584469,0.165903870142
0.132069598263,0.141139919308
0.0193346411226,0.124893096052
0.00208217171477,0.0904961482848
0.074443633973,0.279826323758
0.030577039563,0.126059680922
0.0292458594917,0.0822296601669
0.00208665542109,0.186984352054
0.0295959165631,0.14152241859
0.053613515419,0.133980142834
0.113907780255,0.160365909699
0.0619139139133,0.183707274711
0.0193398974913,0.126059680922
0.027685077828,0.105710708572
0.101237348697,0.0955204080682
0.02358688564,0.135459942734
0.0134628653479,0.114987595564
0.0567197077636,0.102942351609
0.0451523464251,0.141139919308
0.0317241441932,0.160365909699
0.0187333597251,0.114987595564
0.0233794236756,0.13218059592
0.0334522514335,0.0673239515938
0.0231677826292,0.169723244754
